order_id,customer_id,courier_id,region,order_time,delivery_time,total_amount,customer_rating
941,15,27,Suburbs,2025-04-05 01:23:52,2025-04-05 01:53:52,99.34,
942,147,8,Downtown,2025-03-22 12:31:30,2025-03-22 12:54:30,117.87,3.0
943,63,47,Suburbs,2025-03-15 01:55:18,2025-03-15 02:19:18,99.61,2.0
944,144,44,Eastside,2025-04-03 22:17:02,2025-04-03 22:58:02,117.64,2.0
945,142,18,Eastside,2025-03-22 16:35:58,2025-03-22 17:51:58,40.88,1.0
946,299,48,Uptown,2025-03-21 14:20:13,2025-03-21 15:49:13,11.41,5.0
947,240,12,Westside,2025-03-21 04:44:06,2025-03-21 05:52:06,89.82,3.0
948,59,26,Eastside,2025-03-18 22:42:39,2025-03-18 22:57:39,101.77,1.0
949,278,1,Suburbs,2025-03-23 22:13:40,2025-03-23 23:15:40,85.27,
950,238,39,Suburbs,2025-03-22 22:10:31,2025-03-22 23:31:31,80.57,1.0
951,41,3,Westside,2025-04-09 04:04:18,2025-04-09 05:05:18,44.07,4.0
952,105,47,Downtown,2025-04-07 00:49:22,2025-04-07 02:13:22,104.92,4.0
953,297,23,Suburbs,2025-03-17 09:37:47,2025-03-17 10:48:47,14.01,4.0
954,47,17,Suburbs,2025-03-20 10:56:42,2025-03-20 11:55:42,38.17,4.0
955,221,31,Suburbs,2025-03-13 14:43:57,2025-03-13 15:13:57,69.42,5.0
956,111,16,Uptown,2025-04-06 05:10:21,2025-04-06 06:05:21,20.13,1.0
957,29,24,Suburbs,2025-04-06 02:33:02,2025-04-06 03:53:02,71.1,2.0
958,3,20,Downtown,2025-03-31 14:17:00,2025-03-31 15:26:00,114.95,1.0
959,184,28,Uptown,2025-03-21 16:57:46,2025-03-21 17:19:46,87.91,1.0
960,38,24,Uptown,2025-03-25 15:15:54,2025-03-25 16:04:54,16.37,4.0
961,291,38,Westside,2025-03-11 20:57:59,2025-03-11 21:41:59,106.48,1.0
962,18,25,Westside,2025-04-08 17:16:03,2025-04-08 18:11:03,71.01,4.0
963,80,4,Uptown,2025-03-31 09:12:25,2025-03-31 09:37:25,113.33,5.0
964,48,42,Downtown,2025-03-14 11:18:48,2025-03-14 12:46:48,72.05,1.0
965,66,36,Eastside,2025-03-12 10:28:47,2025-03-12 11:47:47,98.8,3.0
966,135,6,Westside,2025-03-31 18:19:14,2025-03-31 18:36:14,27.28,4.0
967,86,1,Eastside,2025-04-05 14:31:46,2025-04-05 15:52:46,48.43,4.0
968,68,20,Westside,2025-04-04 08:36:51,2025-04-04 09:17:51,108.32,1.0
969,155,27,Downtown,2025-03-21 02:31:39,2025-03-21 03:36:39,105.85,5.0
970,34,15,Downtown,2025-03-29 07:49:39,2025-03-29 09:01:39,18.05,1.0
971,266,16,Eastside,2025-03-22 00:27:49,2025-03-22 00:47:49,24.32,3.0
972,138,25,Eastside,2025-04-06 17:45:36,2025-04-06 18:44:36,76.6,2.0
973,25,46,Downtown,2025-03-22 20:29:00,2025-03-22 21:29:00,64.76,2.0
974,190,43,Downtown,2025-03-15 00:16:06,2025-03-15 01:14:06,114.29,3.0
975,32,15,Uptown,2025-03-22 00:10:58,2025-03-22 00:55:58,67.64,3.0
976,283,29,Westside,2025-03-19 05:25:24,2025-03-19 06:08:24,24.08,2.0
977,83,8,Eastside,2025-04-05 10:06:43,2025-04-05 10:37:43,24.52,4.0
978,74,45,Westside,2025-03-26 10:30:18,2025-03-26 10:56:18,117.31,2.0
979,19,6,Downtown,2025-03-21 00:54:43,2025-03-21 01:46:43,69.77,4.0
980,38,43,Westside,2025-03-17 14:24:58,2025-03-17 15:17:58,72.9,1.0
981,200,1,Uptown,2025-03-30 11:27:58,2025-03-30 12:31:58,67.74,4.0
982,200,41,Uptown,2025-03-15 05:26:56,2025-03-15 06:32:56,35.47,4.0
983,131,21,Suburbs,2025-04-06 00:13:57,2025-04-06 01:38:57,58.07,
984,116,14,Westside,2025-03-21 05:49:28,2025-03-21 06:27:28,40.59,1.0
985,247,26,Eastside,2025-04-05 03:25:24,2025-04-05 03:56:24,100.02,
986,115,31,Eastside,2025-03-21 15:56:10,2025-03-21 16:20:10,44.11,5.0
987,268,42,Uptown,2025-03-28 06:42:13,2025-03-28 07:29:13,64.11,4.0
988,91,14,Uptown,2025-04-02 20:30:07,2025-04-02 21:31:07,33.92,1.0
989,242,36,Eastside,2025-03-25 16:59:40,2025-03-25 18:20:40,101.95,2.0
990,54,9,Westside,2025-04-01 03:35:23,2025-04-01 04:57:23,54.83,3.0
991,190,10,Downtown,2025-03-24 21:10:04,2025-03-24 21:29:04,57.71,1.0
992,235,30,Uptown,2025-03-16 16:10:17,2025-03-16 17:03:17,24.89,1.0
993,256,34,Downtown,2025-03-25 02:16:28,2025-03-25 03:15:28,62.84,3.0
994,160,35,Westside,2025-03-13 10:40:06,2025-03-13 12:05:06,38.7,
995,182,38,Westside,2025-04-05 18:32:23,2025-04-05 19:38:23,28.42,3.0
996,204,2,Eastside,2025-03-14 10:56:53,2025-03-14 11:14:53,108.0,1.0
997,105,50,Uptown,2025-04-07 13:28:47,2025-04-07 14:46:47,91.01,1.0
998,162,46,Uptown,2025-04-04 19:08:38,2025-04-04 20:02:38,51.64,4.0
999,195,37,Eastside,2025-03-30 18:16:11,2025-03-30 19:14:11,34.27,4.0
1000,62,11,Eastside,2025-03-14 03:08:12,2025-03-14 04:12:12,97.89,1.0
1001,80,22,Uptown,2025-03-18 16:43:02,2025-03-18 17:03:02,12.04,5.0
1002,294,30,Uptown,2025-04-05 02:09:40,2025-04-05 03:03:40,74.36,3.0
1003,133,10,Downtown,2025-04-09 12:13:11,2025-04-09 12:47:11,95.06,1.0
1004,278,7,Downtown,2025-03-13 21:20:43,2025-03-13 22:40:43,14.42,
1005,242,5,Eastside,2025-04-05 05:04:28,2025-04-05 06:02:28,87.52,4.0
1006,97,39,Downtown,2025-03-16 01:58:18,2025-03-16 02:34:18,83.55,3.0
1007,94,3,Uptown,2025-03-24 12:41:53,2025-03-24 13:46:53,90.21,4.0
1008,2,29,Eastside,2025-03-12 07:55:12,2025-03-12 08:58:12,29.83,4.0
1009,174,19,Westside,2025-04-01 01:16:29,2025-04-01 02:21:29,49.55,4.0
1010,76,8,Suburbs,2025-04-02 23:32:38,2025-04-03 00:27:38,52.88,3.0
1011,276,37,Westside,2025-03-27 00:55:23,2025-03-27 01:12:23,93.98,5.0
1012,34,45,Downtown,2025-03-17 13:02:47,2025-03-17 13:38:47,119.71,
1013,111,25,Downtown,2025-03-17 07:00:33,2025-03-17 07:17:33,111.65,5.0
1014,178,30,Downtown,2025-04-01 04:04:25,2025-04-01 04:54:25,110.75,1.0
1015,298,19,Suburbs,2025-03-18 19:06:41,2025-03-18 19:41:41,81.36,4.0
1016,278,46,Eastside,2025-03-16 20:11:40,2025-03-16 20:46:40,97.26,5.0
1017,117,45,Uptown,2025-03-25 17:30:54,2025-03-25 18:12:54,14.24,
1018,299,29,Uptown,2025-03-18 00:45:44,2025-03-18 01:38:44,51.21,5.0
1019,89,30,Uptown,2025-04-02 18:07:41,2025-04-02 19:13:41,105.94,1.0
1020,130,45,Downtown,2025-03-24 16:04:53,2025-03-24 16:56:53,14.4,1.0
1021,45,24,Suburbs,2025-03-16 06:03:50,2025-03-16 06:47:50,70.03,
1022,131,22,Downtown,2025-03-19 16:35:38,2025-03-19 17:40:38,99.43,4.0
1023,91,16,Uptown,2025-03-14 21:08:42,2025-03-14 21:45:42,39.75,
1024,289,42,Eastside,2025-03-14 01:36:46,2025-03-14 02:07:46,81.0,
1025,262,22,Suburbs,2025-03-30 02:40:02,2025-03-30 03:01:02,97.6,1.0
1026,281,10,Suburbs,2025-03-26 06:39:28,2025-03-26 08:02:28,10.75,3.0
1027,25,50,Uptown,2025-04-06 10:13:57,2025-04-06 11:01:57,28.19,
1028,56,18,Uptown,2025-04-02 06:19:15,2025-04-02 07:01:15,64.83,3.0
1029,108,28,Uptown,2025-04-02 06:22:05,2025-04-02 07:48:05,111.73,3.0
1030,145,43,Eastside,2025-03-27 00:06:07,2025-03-27 01:28:07,112.88,1.0
1031,13,26,Downtown,2025-03-23 11:02:18,2025-03-23 11:46:18,94.93,
1032,212,19,Westside,2025-04-07 06:45:00,2025-04-07 08:03:00,12.48,
1033,283,12,Westside,2025-04-02 23:20:52,2025-04-03 00:26:52,11.27,4.0
1034,91,27,Westside,2025-03-20 16:01:35,2025-03-20 17:26:35,112.87,3.0
1035,17,17,Downtown,2025-03-27 08:48:06,2025-03-27 09:17:06,37.91,1.0
1036,52,38,Eastside,2025-03-28 15:12:50,2025-03-28 15:56:50,21.12,5.0
1037,112,42,Downtown,2025-03-30 06:37:00,2025-03-30 07:43:00,60.29,2.0
1038,133,31,Uptown,2025-03-29 19:09:43,2025-03-29 19:30:43,31.04,1.0
1039,117,38,Uptown,2025-03-25 08:20:45,2025-03-25 08:54:45,97.26,4.0
1040,108,20,Uptown,2025-03-15 05:05:41,2025-03-15 06:30:41,31.93,5.0
1041,151,39,Eastside,2025-03-27 04:09:07,2025-03-27 04:31:07,118.89,4.0
1042,282,43,Uptown,2025-04-02 11:04:18,2025-04-02 11:37:18,81.82,
1043,125,3,Suburbs,2025-04-06 17:24:53,2025-04-06 18:04:53,98.23,2.0
1044,54,47,Downtown,2025-04-01 18:07:09,2025-04-01 19:22:09,102.44,1.0
1045,12,15,Suburbs,2025-03-27 17:52:52,2025-03-27 19:02:52,75.41,3.0
1046,199,41,Uptown,2025-03-21 00:56:22,2025-03-21 01:22:22,26.32,5.0
1047,233,2,Downtown,2025-03-12 13:38:12,2025-03-12 14:14:12,118.9,
1048,174,44,Eastside,2025-04-03 00:24:35,2025-04-03 00:50:35,62.25,4.0
1049,51,33,Suburbs,2025-03-14 01:55:38,2025-03-14 02:44:38,62.99,3.0
1050,181,14,Westside,2025-04-01 20:31:02,2025-04-01 21:34:02,15.72,2.0
1051,268,3,Eastside,2025-03-30 23:33:31,2025-03-30 23:55:31,113.27,4.0
1052,203,10,Eastside,2025-04-01 17:20:48,2025-04-01 17:36:48,112.21,5.0
1053,1,47,Eastside,2025-04-08 22:08:27,2025-04-08 23:05:27,61.3,
1054,161,22,Downtown,2025-03-15 17:37:52,2025-03-15 18:25:52,11.7,5.0
1055,173,24,Downtown,2025-03-19 05:25:57,2025-03-19 06:14:57,85.69,3.0
1056,238,14,Uptown,2025-03-31 05:56:59,2025-03-31 07:25:59,59.67,5.0
1057,267,4,Eastside,2025-03-26 19:57:36,2025-03-26 20:22:36,85.49,2.0
1058,20,10,Suburbs,2025-03-23 03:40:59,2025-03-23 04:08:59,81.78,5.0
1059,20,41,Eastside,2025-04-07 05:16:37,2025-04-07 06:04:37,63.47,4.0
1060,136,27,Downtown,2025-04-08 11:04:33,2025-04-08 11:19:33,118.64,1.0
1061,273,34,Uptown,2025-04-04 19:49:58,2025-04-04 20:56:58,60.59,5.0
1062,204,32,Westside,2025-03-28 12:53:47,2025-03-28 13:51:47,89.04,1.0
1063,294,35,Eastside,2025-03-31 21:24:47,2025-03-31 22:17:47,36.92,1.0
1064,15,8,Downtown,2025-03-25 13:56:04,2025-03-25 15:06:04,32.19,3.0
1065,216,7,Downtown,2025-03-24 15:09:57,2025-03-24 16:30:57,20.88,3.0
1066,7,50,Eastside,2025-03-25 13:19:28,2025-03-25 14:35:28,77.67,2.0
1067,90,18,Suburbs,2025-04-04 11:19:40,2025-04-04 12:19:40,102.82,
1068,215,33,Downtown,2025-04-08 09:02:42,2025-04-08 10:32:42,88.45,4.0
1069,214,16,Eastside,2025-04-06 01:53:15,2025-04-06 02:46:15,40.05,3.0
1070,260,45,Downtown,2025-03-15 01:17:59,2025-03-15 01:43:59,93.0,1.0
1071,3,14,Westside,2025-04-04 10:20:24,2025-04-04 11:46:24,65.94,3.0
1072,287,34,Westside,2025-04-08 23:58:54,2025-04-09 01:14:54,116.83,2.0
1073,15,11,Downtown,2025-04-01 15:13:30,2025-04-01 15:47:30,10.88,
1074,100,36,Suburbs,2025-03-12 15:29:12,2025-03-12 16:05:12,20.03,1.0
1075,299,5,Westside,2025-04-05 23:08:25,2025-04-05 23:59:25,109.85,1.0
1076,86,11,Westside,2025-03-19 18:42:36,2025-03-19 19:27:36,23.83,5.0
1077,105,17,Westside,2025-03-17 04:25:57,2025-03-17 05:05:57,58.86,
1078,250,23,Eastside,2025-03-26 03:48:18,2025-03-26 04:43:18,10.03,2.0
1079,50,28,Suburbs,2025-03-10 15:27:09,2025-03-10 15:58:09,15.38,3.0
1080,83,10,Suburbs,2025-03-19 16:03:30,2025-03-19 16:24:30,38.16,1.0
1081,152,20,Suburbs,2025-04-05 09:39:04,2025-04-05 10:54:04,26.87,5.0
1082,67,49,Suburbs,2025-04-09 11:39:19,2025-04-09 12:52:19,100.44,2.0
1083,289,36,Uptown,2025-03-31 16:30:46,2025-03-31 17:11:46,107.93,4.0
1084,30,16,Uptown,2025-03-30 03:41:30,2025-03-30 04:12:30,81.03,
1085,290,5,Eastside,2025-03-31 16:26:51,2025-03-31 17:31:51,88.08,
1086,200,10,Uptown,2025-03-31 16:46:59,2025-03-31 17:10:59,39.39,
1087,118,49,Eastside,2025-04-09 02:42:53,2025-04-09 02:59:53,14.82,4.0
1088,213,23,Uptown,2025-04-03 02:56:20,2025-04-03 03:12:20,69.25,2.0
1089,150,25,Downtown,2025-04-09 02:34:35,2025-04-09 03:28:35,48.26,1.0
1090,59,9,Suburbs,2025-04-06 01:57:01,2025-04-06 03:10:01,67.54,5.0
1091,20,18,Westside,2025-03-12 23:48:07,2025-03-13 00:33:07,109.7,5.0
1092,177,36,Westside,2025-04-05 05:31:51,2025-04-05 06:32:51,115.85,1.0
1093,77,2,Uptown,2025-03-24 21:33:02,2025-03-24 22:31:02,50.59,5.0
1094,234,49,Downtown,2025-03-24 12:14:05,2025-03-24 13:29:05,32.39,2.0
1095,230,40,Downtown,2025-03-23 03:13:52,2025-03-23 03:59:52,45.44,3.0
1096,141,9,Downtown,2025-03-21 22:46:50,2025-03-21 23:18:50,22.82,1.0
1097,256,35,Suburbs,2025-03-22 08:44:56,2025-03-22 09:19:56,118.94,3.0
1098,296,1,Westside,2025-03-16 10:42:48,2025-03-16 11:42:48,65.48,4.0
1099,64,36,Downtown,2025-03-11 09:48:20,2025-03-11 11:00:20,79.37,4.0
1100,155,39,Suburbs,2025-03-28 14:03:21,2025-03-28 14:55:21,114.97,4.0
1101,47,28,Downtown,2025-04-01 07:31:52,2025-04-01 08:07:52,64.13,3.0
1102,58,15,Suburbs,2025-03-26 11:14:45,2025-03-26 11:56:45,31.66,
1103,23,28,Uptown,2025-03-13 10:22:34,2025-03-13 10:52:34,83.05,1.0
1104,110,21,Suburbs,2025-03-31 14:39:38,2025-03-31 15:30:38,37.56,5.0
1105,104,34,Eastside,2025-03-19 07:17:44,2025-03-19 08:42:44,117.03,2.0
1106,282,50,Westside,2025-03-13 15:28:20,2025-03-13 16:01:20,18.81,3.0
1107,206,15,Eastside,2025-03-31 17:49:31,2025-03-31 18:21:31,45.47,3.0
1108,145,1,Westside,2025-03-31 21:38:56,2025-03-31 23:05:56,17.09,3.0
1109,264,7,Uptown,2025-03-28 01:39:21,2025-03-28 02:06:21,53.2,5.0
1110,120,37,Westside,2025-03-14 00:31:45,2025-03-14 01:25:45,73.26,
1111,47,18,Westside,2025-04-03 06:34:40,2025-04-03 07:45:40,60.13,
1112,284,18,Downtown,2025-03-22 13:59:33,2025-03-22 15:21:33,26.49,3.0
1113,279,32,Downtown,2025-03-26 07:31:12,2025-03-26 08:43:12,23.18,4.0
1114,267,18,Suburbs,2025-04-08 21:48:04,2025-04-08 23:07:04,64.07,1.0
1115,246,24,Uptown,2025-04-07 21:05:24,2025-04-07 21:44:24,117.03,4.0
1116,153,30,Eastside,2025-04-04 16:02:07,2025-04-04 17:17:07,32.96,5.0
1117,291,10,Suburbs,2025-03-18 07:58:20,2025-03-18 08:52:20,103.61,2.0
1118,91,47,Westside,2025-03-22 05:49:28,2025-03-22 07:01:28,43.63,2.0
1119,227,33,Downtown,2025-03-28 22:21:38,2025-03-28 23:07:38,86.98,3.0
1120,107,34,Westside,2025-03-14 22:39:53,2025-03-14 23:54:53,46.65,2.0
1121,266,40,Downtown,2025-03-31 23:10:31,2025-03-31 23:27:31,13.11,
1122,72,17,Suburbs,2025-04-02 04:04:05,2025-04-02 05:10:05,67.73,4.0
1123,61,11,Uptown,2025-03-13 13:17:35,2025-03-13 14:21:35,89.66,
1124,201,13,Eastside,2025-03-28 03:35:59,2025-03-28 04:20:59,18.38,5.0
1125,168,20,Downtown,2025-04-02 21:40:13,2025-04-02 22:43:13,118.93,5.0
1126,114,42,Eastside,2025-03-12 04:51:25,2025-03-12 05:17:25,86.49,5.0
1127,195,24,Downtown,2025-04-07 15:57:21,2025-04-07 16:49:21,27.65,1.0
1128,230,10,Westside,2025-03-14 12:29:33,2025-03-14 12:53:33,115.01,1.0
1129,292,45,Westside,2025-03-30 21:55:23,2025-03-30 22:20:23,27.48,4.0
1130,174,36,Downtown,2025-03-27 19:08:50,2025-03-27 19:36:50,116.04,3.0
1131,287,49,Westside,2025-04-02 00:59:14,2025-04-02 01:26:14,99.59,2.0
1132,229,46,Westside,2025-03-18 08:29:47,2025-03-18 09:31:47,91.15,5.0
1133,129,48,Downtown,2025-03-24 02:56:10,2025-03-24 03:56:10,15.38,3.0
1134,298,26,Westside,2025-03-24 06:13:12,2025-03-24 06:52:12,27.2,1.0
1135,189,21,Suburbs,2025-03-17 08:09:05,2025-03-17 09:19:05,103.44,5.0
1136,245,24,Uptown,2025-03-19 04:20:15,2025-03-19 04:43:15,118.06,2.0
1137,200,18,Eastside,2025-03-12 13:55:01,2025-03-12 15:11:01,77.82,3.0
1138,220,22,Downtown,2025-03-20 19:50:44,2025-03-20 20:39:44,28.87,5.0
1139,137,19,Eastside,2025-03-21 05:22:53,2025-03-21 06:37:53,28.5,4.0
1140,68,39,Westside,2025-03-28 20:35:31,2025-03-28 21:23:31,52.96,4.0
1141,229,34,Westside,2025-03-25 23:34:05,2025-03-26 00:42:05,18.38,4.0
1142,51,17,Westside,2025-03-29 06:21:15,2025-03-29 06:37:15,82.91,1.0
1143,18,23,Eastside,2025-03-21 16:59:06,2025-03-21 17:51:06,70.58,3.0
1144,281,20,Eastside,2025-03-23 08:09:06,2025-03-23 09:00:06,72.87,3.0
1145,10,3,Suburbs,2025-04-03 11:07:18,2025-04-03 12:17:18,59.66,1.0
1146,246,9,Downtown,2025-03-19 22:27:17,2025-03-19 23:17:17,117.01,
1147,296,26,Westside,2025-04-08 16:44:38,2025-04-08 18:02:38,101.25,5.0
1148,286,29,Eastside,2025-04-03 08:31:50,2025-04-03 09:40:50,117.89,1.0
1149,280,46,Suburbs,2025-03-23 23:16:21,2025-03-23 23:57:21,22.21,4.0
1150,79,33,Suburbs,2025-03-17 19:13:53,2025-03-17 20:20:53,14.79,4.0
1151,176,10,Eastside,2025-03-18 02:50:47,2025-03-18 03:08:47,46.41,5.0
1152,212,5,Downtown,2025-04-01 09:19:41,2025-04-01 10:28:41,44.87,
1153,165,12,Westside,2025-04-02 22:30:26,2025-04-02 23:25:26,106.67,4.0
1154,2,18,Downtown,2025-03-16 06:05:48,2025-03-16 07:20:48,83.51,3.0
1155,96,7,Eastside,2025-04-08 17:38:42,2025-04-08 18:39:42,115.72,2.0
1156,21,5,Suburbs,2025-03-17 10:05:58,2025-03-17 11:23:58,41.53,5.0
1157,214,31,Westside,2025-03-26 06:19:06,2025-03-26 07:32:06,51.45,3.0
1158,155,43,Uptown,2025-03-14 16:41:13,2025-03-14 18:10:13,86.76,3.0
1159,83,39,Uptown,2025-03-15 21:56:19,2025-03-15 22:15:19,14.38,3.0
1160,292,37,Downtown,2025-03-15 15:49:31,2025-03-15 16:26:31,26.81,1.0
1161,122,26,Uptown,2025-03-16 09:04:20,2025-03-16 09:25:20,117.9,5.0
1162,155,45,Suburbs,2025-03-20 19:52:11,2025-03-20 21:06:11,89.07,2.0
1163,51,46,Eastside,2025-03-26 02:45:31,2025-03-26 03:04:31,83.71,2.0
1164,285,7,Eastside,2025-03-20 19:51:14,2025-03-20 20:09:14,57.94,
1165,49,49,Downtown,2025-03-14 03:41:04,2025-03-14 05:09:04,114.24,1.0
1166,280,1,Eastside,2025-03-26 21:56:07,2025-03-26 23:06:07,14.06,2.0
1167,21,44,Eastside,2025-04-05 11:20:54,2025-04-05 11:36:54,17.9,
1168,191,45,Eastside,2025-03-18 00:28:13,2025-03-18 01:17:13,22.77,1.0
1169,58,40,Downtown,2025-03-26 17:09:26,2025-03-26 18:33:26,82.69,1.0
1170,293,5,Uptown,2025-03-12 04:39:53,2025-03-12 05:34:53,112.63,2.0
1171,213,30,Suburbs,2025-03-25 11:05:18,2025-03-25 11:48:18,83.6,1.0
1172,73,30,Suburbs,2025-03-11 02:06:37,2025-03-11 03:15:37,22.19,4.0
1173,17,11,Suburbs,2025-03-27 16:28:58,2025-03-27 16:46:58,45.77,3.0
1174,167,45,Uptown,2025-03-16 22:03:32,2025-03-16 23:21:32,12.17,1.0
1175,42,12,Eastside,2025-03-16 06:38:55,2025-03-16 07:47:55,17.65,
1176,252,34,Uptown,2025-03-27 03:04:31,2025-03-27 03:57:31,18.36,2.0
1177,32,27,Downtown,2025-03-13 13:31:25,2025-03-13 14:42:25,117.14,2.0
1178,37,44,Suburbs,2025-03-26 21:17:46,2025-03-26 21:41:46,13.9,5.0
1179,231,24,Westside,2025-03-29 01:59:11,2025-03-29 02:20:11,67.6,3.0
1180,4,47,Downtown,2025-04-06 13:08:39,2025-04-06 14:25:39,32.27,5.0
1181,75,22,Uptown,2025-03-24 02:52:17,2025-03-24 03:53:17,55.1,4.0
1182,40,31,Uptown,2025-04-08 19:25:01,2025-04-08 20:06:01,57.77,2.0
1183,219,17,Eastside,2025-03-17 15:59:46,2025-03-17 16:43:46,31.49,1.0
1184,123,13,Eastside,2025-04-03 11:56:11,2025-04-03 12:11:11,76.68,4.0
1185,97,19,Eastside,2025-03-26 15:52:13,2025-03-26 17:14:13,102.28,3.0
1186,54,21,Westside,2025-03-27 23:26:41,2025-03-28 00:40:41,102.68,
1187,288,50,Westside,2025-03-14 22:10:54,2025-03-14 22:49:54,41.75,4.0
1188,273,41,Uptown,2025-03-26 07:55:54,2025-03-26 08:51:54,73.16,4.0
1189,206,31,Suburbs,2025-04-07 00:18:48,2025-04-07 01:31:48,15.47,
1190,144,8,Suburbs,2025-04-06 06:51:03,2025-04-06 08:04:03,49.14,5.0
1191,268,3,Suburbs,2025-03-29 11:31:36,2025-03-29 12:26:36,45.72,4.0
1192,145,50,Suburbs,2025-03-16 06:14:28,2025-03-16 06:35:28,58.53,5.0
1193,78,13,Eastside,2025-03-16 04:30:14,2025-03-16 05:09:14,78.68,5.0
1194,97,19,Uptown,2025-04-03 23:38:42,2025-04-04 00:33:42,83.45,
1195,268,35,Westside,2025-03-31 20:52:35,2025-03-31 21:24:35,50.38,5.0
1196,243,45,Westside,2025-03-21 06:40:38,2025-03-21 07:58:38,103.4,1.0
1197,196,18,Westside,2025-03-27 21:43:05,2025-03-27 23:07:05,48.84,1.0
1198,116,15,Suburbs,2025-03-28 14:41:02,2025-03-28 15:50:02,108.33,1.0
1199,117,44,Uptown,2025-03-20 07:08:25,2025-03-20 08:21:25,27.61,2.0
1200,114,44,Westside,2025-03-17 01:04:39,2025-03-17 02:31:39,72.83,5.0
1201,66,42,Suburbs,2025-04-05 00:45:10,2025-04-05 02:14:10,59.01,4.0
1202,3,48,Downtown,2025-03-30 18:30:11,2025-03-30 18:59:11,94.42,3.0
1203,241,33,Downtown,2025-04-01 19:14:40,2025-04-01 19:30:40,37.27,5.0
1204,272,21,Westside,2025-03-25 12:22:57,2025-03-25 13:01:57,40.51,2.0
1205,137,34,Suburbs,2025-03-13 23:08:56,2025-03-14 00:04:56,15.01,
1206,104,21,Eastside,2025-03-14 00:02:52,2025-03-14 01:02:52,72.19,2.0
1207,225,32,Westside,2025-03-20 15:10:27,2025-03-20 15:26:27,34.52,2.0
1208,198,28,Uptown,2025-03-23 20:28:00,2025-03-23 21:24:00,86.86,5.0
1209,59,17,Suburbs,2025-03-23 14:42:52,2025-03-23 15:32:52,52.93,3.0
1210,116,3,Uptown,2025-03-20 02:38:38,2025-03-20 03:45:38,27.41,2.0
1211,28,9,Downtown,2025-03-16 12:24:59,2025-03-16 13:31:59,49.79,1.0
1212,210,48,Downtown,2025-03-30 10:32:20,2025-03-30 11:07:20,56.36,2.0
1213,295,31,Suburbs,2025-03-31 13:53:42,2025-03-31 15:13:42,107.51,3.0
1214,194,29,Eastside,2025-03-22 01:22:09,2025-03-22 01:56:09,71.55,2.0
1215,231,11,Westside,2025-03-24 13:22:37,2025-03-24 13:57:37,62.11,3.0
1216,124,14,Westside,2025-04-08 18:38:24,2025-04-08 19:21:24,61.15,2.0
1217,284,13,Suburbs,2025-04-08 19:40:47,2025-04-08 20:51:47,70.07,1.0
1218,7,44,Suburbs,2025-03-20 05:34:35,2025-03-20 06:28:35,25.58,1.0
1219,141,28,Downtown,2025-03-10 23:53:23,2025-03-11 00:31:23,94.6,4.0
1220,102,16,Downtown,2025-04-05 01:02:59,2025-04-05 02:01:59,27.2,
1221,101,34,Downtown,2025-04-06 08:43:45,2025-04-06 09:32:45,88.86,3.0
1222,129,31,Downtown,2025-03-20 02:09:24,2025-03-20 03:12:24,68.14,1.0
1223,256,5,Suburbs,2025-03-18 03:49:17,2025-03-18 05:00:17,14.34,5.0
1224,208,23,Suburbs,2025-04-06 10:03:56,2025-04-06 10:59:56,74.87,5.0
1225,270,29,Westside,2025-04-08 00:23:14,2025-04-08 01:18:14,31.88,2.0
1226,111,49,Eastside,2025-03-26 17:49:59,2025-03-26 18:14:59,38.78,3.0
1227,226,17,Westside,2025-03-24 07:57:28,2025-03-24 09:02:28,17.71,
1228,109,33,Downtown,2025-04-04 08:26:06,2025-04-04 08:48:06,116.23,5.0
1229,119,25,Uptown,2025-04-05 08:34:53,2025-04-05 09:11:53,66.96,3.0
1230,248,25,Uptown,2025-04-09 01:03:33,2025-04-09 01:21:33,27.88,
1231,227,49,Eastside,2025-03-12 19:14:26,2025-03-12 20:26:26,114.95,1.0
1232,272,43,Uptown,2025-04-05 20:13:03,2025-04-05 21:24:03,31.65,1.0
1233,241,11,Suburbs,2025-03-23 00:40:51,2025-03-23 01:33:51,98.45,2.0
1234,88,5,Suburbs,2025-03-26 12:48:18,2025-03-26 13:44:18,64.22,1.0
1235,289,38,Uptown,2025-03-29 08:03:57,2025-03-29 09:24:57,87.71,3.0
1236,82,19,Westside,2025-04-08 07:00:18,2025-04-08 07:40:18,53.58,4.0
1237,208,17,Uptown,2025-03-17 14:42:08,2025-03-17 15:54:08,31.25,4.0
1238,164,44,Uptown,2025-03-15 14:15:04,2025-03-15 15:09:04,81.61,2.0
1239,224,11,Suburbs,2025-04-06 03:38:46,2025-04-06 04:04:46,86.71,
1240,167,38,Downtown,2025-03-15 04:25:18,2025-03-15 04:58:18,50.58,3.0
1241,156,34,Uptown,2025-03-31 10:33:13,2025-03-31 11:44:13,29.08,5.0
1242,51,36,Eastside,2025-03-18 15:01:07,2025-03-18 16:07:07,15.93,2.0
1243,282,44,Suburbs,2025-03-19 01:41:49,2025-03-19 03:04:49,12.71,4.0
1244,70,31,Uptown,2025-03-18 16:31:13,2025-03-18 17:07:13,13.97,5.0
1245,110,48,Eastside,2025-03-24 19:49:53,2025-03-24 21:14:53,50.27,5.0
1246,217,33,Suburbs,2025-03-15 12:58:46,2025-03-15 14:11:46,76.08,
1247,53,50,Westside,2025-03-10 13:29:10,2025-03-10 14:56:10,78.4,3.0
